2022-05-25 22:05:431 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-27 19:05:575 INFO  SignInPage :54 - Enter emailtenalirama@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (60fe992e70e065b31da8e49976d873b6)] -> xpath: //input[@id='email']]
2022-05-27 19:05:592 INFO  SignInPage :57 - Enter Passwordabc123 to email field [[ChromeDriver: chrome on WINDOWS (60fe992e70e065b31da8e49976d873b6)] -> xpath: //input[@id='passwd']]
2022-05-27 19:05:747 INFO  SignInPage :64 - Clicking on SignIn[[ChromeDriver: chrome on WINDOWS (60fe992e70e065b31da8e49976d873b6)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[2]/form[1]/div[1]/p[2]/button[1]/span[1]]
2022-05-27 19:05:701 INFO  HomePage :44 - Clicking on WomenHeader[[ChromeDriver: chrome on WINDOWS (60fe992e70e065b31da8e49976d873b6)] -> xpath: //header/div[3]/div[1]/div[1]/div[6]/ul[1]/li[2]/a[1]]
2022-05-27 19:05:721 INFO  ProductPage :74 - Clicking on Plus[[ChromeDriver: chrome on WINDOWS (60fe992e70e065b31da8e49976d873b6)] -> xpath: //body/div[@id='page']/div[2]/div[1]/div[3]/div[1]/div[1]/div[1]/ul[1]/li[1]/a[1]]
2022-05-27 19:05:434 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-27 19:05:395 INFO  HomePage :59 - Clicking on SignInHeader[[ChromeDriver: chrome on WINDOWS (8ef136df56312f5944ed60044b96b879)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-27 19:05:540 INFO  SignInPage :54 - Enter emailtenalirama@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (8ef136df56312f5944ed60044b96b879)] -> xpath: //input[@id='email']]
2022-05-27 19:05:667 INFO  SignInPage :57 - Enter Passwordabc123 to email field [[ChromeDriver: chrome on WINDOWS (8ef136df56312f5944ed60044b96b879)] -> xpath: //input[@id='passwd']]
2022-05-27 19:05:431 INFO  SignInPage :64 - Clicking on SignIn[[ChromeDriver: chrome on WINDOWS (8ef136df56312f5944ed60044b96b879)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[2]/form[1]/div[1]/p[2]/button[1]/span[1]]
2022-05-27 19:05:392 INFO  HomePage :44 - Clicking on WomenHeader[[ChromeDriver: chrome on WINDOWS (8ef136df56312f5944ed60044b96b879)] -> xpath: //header/div[3]/div[1]/div[1]/div[6]/ul[1]/li[2]/a[1]]
2022-05-27 19:05:843 INFO  ProductPage :74 - Clicking on Plus[[ChromeDriver: chrome on WINDOWS (8ef136df56312f5944ed60044b96b879)] -> xpath: //body/div[@id='page']/div[2]/div[1]/div[3]/div[1]/div[1]/div[1]/ul[1]/li[1]/a[1]]
2022-05-27 19:05:947 INFO  ProductPage :79 - Clicking on Plus[[ChromeDriver: chrome on WINDOWS (8ef136df56312f5944ed60044b96b879)] -> xpath: //body/div[@id='page']/div[2]/div[1]/div[3]/div[2]/ul[1]/li[1]/div[1]/div[2]/h5[1]/a[1]]
2022-05-27 19:05:08 INFO  ProductPage :117 - Clicking on AddToCart[[ChromeDriver: chrome on WINDOWS (8ef136df56312f5944ed60044b96b879)] -> xpath: //span[contains(text(),'Add to cart')]]
2022-05-27 19:05:34 INFO  ProductPage :96 - clear Quantity[[ChromeDriver: chrome on WINDOWS (8ef136df56312f5944ed60044b96b879)] -> xpath: //input[@id='quantity_wanted']]
2022-05-27 19:05:130 INFO  ProductPage :102 - Enter quantity2 quantity field [[ChromeDriver: chrome on WINDOWS (8ef136df56312f5944ed60044b96b879)] -> xpath: //input[@id='quantity_wanted']]
2022-05-27 21:05:318 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-27 21:05:937 INFO  HomePage :64 - Clicking on SignInHeader[[ChromeDriver: chrome on WINDOWS (4acccd866fd709f7b309aba93fc0f3a9)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-27 21:05:22 INFO  AuthPage :131 - Enter emailtenalirama@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (4acccd866fd709f7b309aba93fc0f3a9)] -> xpath: //input[@id='email_create']]
2022-05-27 21:05:88 INFO  AuthPage :113 - Clicking on CreateAccount[[ChromeDriver: chrome on WINDOWS (4acccd866fd709f7b309aba93fc0f3a9)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[1]/form[1]/div[1]/div[3]/button[1]/span[1]]
2022-05-27 21:05:500 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-27 21:05:203 INFO  HomePage :64 - Clicking on SignInHeader[[ChromeDriver: chrome on WINDOWS (c7336563e5c1b5c20cc482882acf6b59)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-27 21:05:304 INFO  SignInPage :54 - Enter emailtenalirama@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (c7336563e5c1b5c20cc482882acf6b59)] -> xpath: //input[@id='email']]
2022-05-27 21:05:323 INFO  SignInPage :57 - Enter Passwordabc123 to email field [[ChromeDriver: chrome on WINDOWS (c7336563e5c1b5c20cc482882acf6b59)] -> xpath: //input[@id='passwd']]
2022-05-27 21:05:295 INFO  SignInPage :64 - Clicking on SignIn[[ChromeDriver: chrome on WINDOWS (c7336563e5c1b5c20cc482882acf6b59)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[2]/form[1]/div[1]/p[2]/button[1]/span[1]]
2022-05-27 21:05:897 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-27 21:05:584 INFO  HomePage :64 - Clicking on SignInHeader[[ChromeDriver: chrome on WINDOWS (2b7d3c19dc98c9de397bc95863eac0d9)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-27 21:05:693 INFO  SignInPage :54 - Enter emailtenalirama@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (2b7d3c19dc98c9de397bc95863eac0d9)] -> xpath: //input[@id='email']]
2022-05-27 21:05:716 INFO  SignInPage :57 - Enter Passwordabc123 to email field [[ChromeDriver: chrome on WINDOWS (2b7d3c19dc98c9de397bc95863eac0d9)] -> xpath: //input[@id='passwd']]
2022-05-27 21:05:134 INFO  SignInPage :64 - Clicking on SignIn[[ChromeDriver: chrome on WINDOWS (2b7d3c19dc98c9de397bc95863eac0d9)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[2]/form[1]/div[1]/p[2]/button[1]/span[1]]
2022-05-27 21:05:707 INFO  HomePage :73 - Clicking on ContactUs Link : [[ChromeDriver: chrome on WINDOWS (2b7d3c19dc98c9de397bc95863eac0d9)] -> xpath: //a[@title='Contact Us']]<br>
2022-05-27 21:05:711 INFO  MyContactPage :32 - choose a subject heading : Customer service<br>
2022-05-27 21:05:837 INFO  MyContactPage :40 - input refund message : Hello<br>
2022-05-27 21:05:936 INFO  MyContactPage :45 - click on send button : [[ChromeDriver: chrome on WINDOWS (2b7d3c19dc98c9de397bc95863eac0d9)] -> xpath: //span[text()='Send']]<br>
